Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
10380,-2,0,8114,0,97,-52,-5546,0,0,0,74
10400,-6,-4,8087,0,97,-52,-5563,0,0,0,74
10420,-8,-6,8100,0,97,-53,-5642,0,0,0,74
10440,-10,-8,8073,0,97,-53,-5761,0,0,0,74
10460,-14,-12,8087,0,96,-54,-5945,0,0,0,74
10480,-20,-18,8073,0,95,-55,-6177,0,0,0,74
10500,-27,-25,8073,0,94,-57,-6485,0,0,0,74
10520,-37,-35,8045,0,91,-59,-6837,0,0,0,74
10540,-49,-47,8031,0,88,-63,-7170,0,0,0,75
10560,-51,-49,7962,0,85,-66,-6611,0,0,0,75
10580,-41,-39,8003,0,80,-71,-5938,0,0,0,75
10600,-43,-41,8045,0,75,-76,-5271,0,0,0,75
10620,-38,-36,8045,0,70,-81,-4428,0,0,0,75
10640,-36,-34,8059,0,66,-86,-3920,0,0,0,75
10660,-34,-32,8073,0,61,-91,-3158,0,0,0,75
10680,-29,-27,8073,0,57,-95,-2685,0,0,0,76
10700,-29,-27,8087,0,53,-100,-2194,0,0,0,75
10720,-24,-22,8100,0,50,-104,-1787,0,0,0,75
10740,-23,-21,8087,0,47,-107,-1558,0,0,0,59
10760,-20,-18,8100,0,45,-110,-1395,0,0,0,59
10780,-19,-17,8100,0,43,-113,-1405,0,0,0,58
10800,-19,-17,8087,0,41,-115,-1455,0,0,0,59
10820,-18,-16,8087,0,39,-117,-1656,0,0,0,59
10840,-18,-16,8073,0,38,-119,-1816,0,0,0,59
10860,-19,-17,8087,0,37,-120,-2072,0,0,0,59
10880,-19,-17,8073,0,36,-122,-2295,0,0,0,60
10900,-21,-19,8073,0,35,-123,-2573,0,0,0,60
10920,-22,-20,8087,0,34,-125,-2818,0,0,0,60
10940,-25,-23,8059,0,33,-126,-3033,0,0,0,60
10960,-27,-25,8031,0,32,-128,-3242,0,0,0,61
10980,-29,-27,8045,0,30,-130,-3365,0,0,0,61
11000,-31,-29,8045,0,29,-132,-3455,0,0,0,60
11020,-32,-30,8031,0,27,-135,-3425,0,0,0,61
11040,-34,-32,8045,0,24,-138,-3364,0,0,0,60
11060,-36,-34,8045,0,22,-142,-3200,0,0,0,60
11080,-36,-34,8031,0,19,-145,-2988,0,0,0,60
11100,-36,-34,8031,0,16,-149,-2638,0,0,0,60
11120,-37,-35,8045,0,13,-154,-2266,0,0,0,60
11140,-34,-32,8045,0,10,-158,-1773,0,0,0,60
11160,-32,-30,8031,0,6,-163,-1193,0,0,0,59
11180,-28,-26,8073,0,3,-167,-644,0,0,0,59
11200,-25,-23,8100,0,0,-172,-49,0,0,0,59
11220,-21,-19,8087,0,-3,-176,458,0,0,0,59
11240,-17,-15,8087,0,-5,-179,945,0,0,0,59
11260,-12,-10,8114,0,-7,-182,1418,0,0,0,59
11280,-6,-4,8100,0,-8,-185,1783,0,0,0,58
11300,-1,0,8100,0,-9,-186,2043,0,0,0,58
11320,3,5,8100,0,-9,-187,2171,0,0,0,58
11340,7,9,8087,0,-8,-188,2230,0,0,0,54
11360,13,15,8100,0,-7,-187,2304,0,0,0,53
11380,19,21,8087,0,-6,-186,2436,0,0,0,53
11400,27,29,8059,0,-5,-185,2681,0,0,0,53
11420,40,42,8073,0,-2,-182,3002,0,0,0,52
11440,53,55,8003,0,2,-179,3358,0,0,0,52
11460,56,58,7920,0,6,-174,2614,0,0,0,52
11480,46,48,7990,0,12,-168,1694,0,0,0,52
11500,47,49,8017,0,17,-162,807,0,0,0,56
11520,41,43,8017,0,23,-156,-434,0,0,0,55
11540,35,37,8073,0,29,-150,-1343,0,0,0,58
11560,32,34,8059,0,35,-144,-2275,0,0,0,58
11580,27,29,8087,0,39,-138,-2987,0,0,0,58
11600,23,25,8087,0,44,-134,-3679,0,0,0,58
11620,21,23,8087,0,48,-130,-4085,0,0,0,59
11640,17,19,8087,0,51,-126,-4400,0,0,0,59
11660,15,17,8100,0,54,-123,-4574,0,0,0,60
11680,13,15,8073,0,57,-121,-4609,0,0,0,77
11700,11,13,8100,0,59,-119,-4504,0,0,0,77
11720,10,12,8087,0,60,-118,-4306,0,0,0,76
11740,10,12,8073,0,61,-117,-3991,0,0,0,77
11760,10,12,8100,0,62,-116,-3636,0,0,0,76
11780,11,13,8073,0,63,-116,-3234,0,0,0,76
11800,15,17,8100,0,63,-115,-2810,0,0,0,76
11820,16,18,8087,0,64,-115,-2367,0,0,0,76
11840,19,21,8073,0,65,-114,-2046,0,0,0,76
11860,21,23,8059,0,66,-113,-1692,0,0,0,75
11880,26,28,8045,0,68,-112,-1480,0,0,0,76
11900,27,29,8073,0,70,-110,-1322,0,0,0,75
11920,31,33,8045,0,72,-108,-1279,0,0,0,75
11940,32,34,8045,0,75,-106,-1362,0,0,0,76
11960,34,36,8045,0,78,-103,-1519,0,0,0,75
11980,35,37,8059,0,82,-99,-1794,0,0,0,75
12000,36,38,8045,0,86,-96,-2140,0,0,0,75
12020,34,36,8045,0,90,-92,-2616,0,0,0,75
12040,34,36,8073,0,94,-88,-3048,0,0,0,74
12060,33,35,8073,0,99,-84,-3650,0,0,0,74
12080,29,31,8087,0,103,-79,-4195,0,0,0,59
12100,27,29,8087,0,107,-76,-4848,0,0,0,58
12120,22,24,8087,0,111,-72,-5429,0,0,0,58
12140,16,18,8073,0,115,-69,-6006,0,0,0,58
12160,12,14,8100,0,118,-66,-6450,0,0,0,58
12180,7,9,8100,0,120,-64,-6798,0,0,0,58
12200,1,3,8100,0,122,-63,-7005,0,0,0,58
12220,-1,0,8087,0,123,-62,-7068,0,0,0,58
12240,-4,-2,8073,0,123,-62,-7013,0,0,0,58
12260,-9,-7,8100,0,122,-63,-6925,0,0,0,58
12280,-13,-11,8100,0,122,-63,-6932,0,0,0,58
12300,-18,-16,8073,0,121,-64,-7008,0,0,0,58
12320,-23,-21,8073,0,120,-66,-7173,0,0,0,58
12340,-33,-31,8059,0,118,-68,-7419,0,0,0,58
12360,-45,-43,8031,0,115,-71,-7738,0,0,0,58
12380,-53,-51,7962,0,111,-75,-7605,0,0,0,74
12400,-43,-41,7990,0,107,-79,-6636,0,0,0,74
12420,-41,-39,8045,0,103,-84,-6089,0,0,0,74
12440,-39,-37,8045,0,98,-89,-5127,0,0,0,74
12460,-34,-32,8073,0,93,-94,-4453,0,0,0,74
12480,-35,-33,8073,0,89,-99,-3871,0,0,0,74
12500,-31,-29,8073,0,85,-104,-3166,0,0,0,74
12520,-28,-26,8100,0,81,-108,-2767,0,0,0,75
12540,-25,-23,8087,0,77,-112,-2275,0,0,0,75
12560,-24,-22,8100,0,74,-115,-2109,0,0,0,75
12580,-23,-21,8100,0,71,-119,-1891,0,0,0,75
12600,-21,-19,8100,0,69,-121,-1816,0,0,0,75
12620,-20,-18,8087,0,67,-124,-1795,0,0,0,75
12640,-19,-17,8100,0,65,-126,-1827,0,0,0,75
12660,-19,-17,8087,0,63,-128,-1949,0,0,0,76
12680,-18,-16,8087,0,62,-130,-2095,0,0,0,75
12700,-20,-18,8100,0,60,-131,-2342,0,0,0,76
12720,-20,-18,8073,0,59,-133,-2539,0,0,0,76
12740,-22,-20,8073,0,58,-134,-2775,0,0,0,76
12760,-23,-21,8073,0,57,-136,-2917,0,0,0,76
12780,-25,-23,8073,0,55,-138,-3066,0,0,0,76
12800,-27,-25,8059,0,53,-140,-3120,0,0,0,76
12820,-27,-25,8045,0,51,-143,-3150,0,0,0,76
12840,-29,-27,8045,0,49,-145,-3110,0,0,0,76
12860,-30,-28,8045,0,47,-148,-3021,0,0,0,76
12880,-31,-29,8045,0,45,-151,-2875,0,0,0,61
12900,-30,-28,8073,0,42,-155,-2641,0,0,0,60
12920,-30,-28,8045,0,39,-158,-2358,0,0,0,60
12940,-28,-26,8059,0,37,-162,-1983,0,0,0,59
12960,-27,-25,8087,0,34,-166,-1582,0,0,0,59
12980,-24,-22,8073,0,31,-169,-1178,0,0,0,59
13000,-22,-20,8059,0,29,-173,-821,0,0,0,60
13020,-18,-16,8087,0,27,-176,-474,0,0,0,59
13040,-16,-14,8100,0,25,-179,-235,0,0,0,59
13060,-13,-11,8073,0,24,-181,-18,0,0,0,59
13080,-10,-8,8100,0,23,-183,133,0,0,0,59
13100,-8,-6,8100,0,23,-185,214,0,0,0,59
13120,-4,-2,8100,0,23,-186,270,0,0,0,59
13140,-2,0,8100,0,23,-187,268,0,0,0,59
13160,0,2,8100,0,23,-187,279,0,0,0,59
13180,0,2,8087,0,23,-187,244,0,0,0,59
13200,4,6,8100,0,23,-187,280,0,0,0,60
13220,7,9,8114,0,24,-187,360,0,0,0,59
13240,9,11,8087,0,24,-187,497,0,0,0,78
13260,13,15,8087,0,25,-186,694,0,0,0,78
13280,19,21,8087,0,26,-185,952,0,0,0,56
13300,28,30,8073,0,28,-183,1282,0,0,0,55
13320,40,42,8045,0,31,-181,1675,0,0,0,54
13340,51,53,8017,0,35,-177,1923,0,0,0,53
13360,47,49,7962,0,39,-173,982,0,0,0,52
13380,40,42,8045,0,44,-167,209,0,0,0,53
13400,40,42,8059,0,49,-162,-695,0,0,0,78
13420,33,35,8059,0,54,-156,-1684,0,0,0,78
13440,29,31,8087,0,59,-151,-2500,0,0,0,77
13460,24,26,8087,0,64,-146,-3280,0,0,0,77
13480,22,24,8087,0,68,-142,-3762,0,0,0,77
13500,17,19,8087,0,72,-138,-4291,0,0,0,77
13520,14,16,8114,0,75,-135,-4531,0,0,0,77
13540,12,14,8087,0,77,-132,-4762,0,0,0,76
13560,9,11,8087,0,79,-131,-4726,0,0,0,76
13580,8,10,8100,0,80,-129,-4641,0,0,0,77
13600,7,9,8087,0,81,-128,-4406,0,0,0,76
13620,6,8,8087,0,82,-128,-4139,0,0,0,76
13640,7,9,8087,0,82,-127,-3760,0,0,0,76
13660,9,11,8073,0,83,-127,-3398,0,0,0,76
13680,10,12,8087,0,83,-127,-3006,0,0,0,76
13700,11,13,8045,0,83,-127,-2587,0,0,0,76
13720,13,15,8073,0,83,-127,-2190,0,0,0,75
13740,15,17,8087,0,83,-127,-1792,0,0,0,75
13760,17,19,8073,0,84,-127,-1424,0,0,0,75
13780,21,23,8059,0,85,-126,-1115,0,0,0,75
13800,25,27,8059,0,86,-125,-844,0,0,0,75
13820,28,30,8031,0,87,-124,-775,0,0,0,75
13840,31,33,8045,0,89,-122,-804,0,0,0,75
13860,34,36,8059,0,92,-119,-963,0,0,0,75
13880,35,37,8045,0,95,-116,-1237,0,0,0,75
13900,37,39,8045,0,99,-112,-1615,0,0,0,75
13920,36,38,8031,0,103,-108,-2109,0,0,0,75
13940,35,37,8045,0,107,-104,-2744,0,0,0,74
13960,31,33,8059,0,112,-100,-3417,0,0,0,74
13980,28,30,8073,0,116,-96,-4143,0,0,0,74
14000,24,26,8100,0,121,-92,-4817,0,0,0,74
14020,20,22,8073,0,124,-88,-5447,0,0,0,74
14040,15,17,8100,0,128,-85,-6065,0,0,0,74
14060,9,11,8073,0,131,-83,-6537,0,0,0,74
14080,3,5,8087,0,133,-81,-6934,0,0,0,74
14100,0,1,8087,0,134,-80,-7116,0,0,0,74
14120,-4,-2,8100,0,135,-80,-7215,0,0,0,74
14140,-7,-5,8100,0,135,-80,-7159,0,0,0,74
14160,-13,-11,8087,0,134,-81,-7185,0,0,0,74
14180,-17,-15,8073,0,134,-82,-7248,0,0,0,74
14200,-23,-21,8073,0,133,-83,-7428,0,0,0,74
14220,-33,-31,8059,0,131,-86,-7657,0,0,0,74
14240,-45,-43,8017,0,128,-89,-8019,0,0,0,75
14260,-56,-54,7962,0,124,-92,-8016,0,0,0,75
14280,-48,-46,7948,0,120,-97,-6955,0,0,0,75
14300,-43,-41,8017,0,115,-102,-6337,0,0,0,75
14320,-41,-39,8031,0,110,-108,-5345,0,0,0,75
14340,-37,-35,8045,0,105,-113,-4584,0,0,0,75
14360,-37,-35,8073,0,100,-118,-3924,0,0,0,55
14380,-31,-29,8059,0,96,-123,-3166,0,0,0,55
14400,-31,-29,8087,0,92,-128,-2828,0,0,0,75
14420,-29,-27,8087,0,88,-132,-2296,0,0,0,76
14440,-26,-24,8087,0,85,-136,-2064,0,0,0,75
14460,-24,-22,8073,0,81,-139,-1756,0,0,0,75
14480,-21,-19,8087,0,79,-142,-1584,0,0,0,75
14500,-22,-20,8114,0,76,-145,-1577,0,0,0,75
14520,-20,-18,8087,0,74,-148,-1524,0,0,0,75
14540,-21,-19,8087,0,72,-151,-1611,0,0,0,76
14560,-19,-17,8087,0,70,-153,-1607,0,0,0,76
14580,-20,-18,8100,0,69,-155,-1722,0,0,0,76
14600,-20,-18,8073,0,67,-157,-1738,0,0,0,76
14620,-19,-17,8087,0,65,-160,-1811,0,0,0,76
14640,-19,-17,8073,0,64,-162,-1848,0,0,0,76
14660,-19,-17,8073,0,63,-164,-1888,0,0,0,77
14680,-19,-17,8073,0,61,-166,-1948,0,0,0,76
14700,-19,-17,8087,0,60,-168,-1967,0,0,0,76
14720,-20,-18,8087,0,59,-170,-2015,0,0,0,76
14740,-19,-17,8059,0,57,-172,-2013,0,0,0,77
14760,-19,-17,8087,0,56,-174,-2008,0,0,0,77
14780,-19,-17,8087,0,55,-176,-1965,0,0,0,77
14800,-18,-16,8073,0,54,-178,-1915,0,0,0,78
14820,-17,-15,8073,0,53,-180,-1836,0,0,0,78
14840,-17,-15,8087,0,51,-182,-1754,0,0,0,59
14860,-15,-13,8073,0,51,-184,-1655,0,0,0,59
14880,-15,-13,8073,0,50,-186,-1574,0,0,0,58
14900,-14,-12,8087,0,49,-188,-1481,0,0,0,58
14920,-12,-10,8073,0,48,-189,-1421,0,0,0,59
14940,-12,-10,8087,0,48,-191,-1328,0,0,0,59
14960,-10,-8,8073,0,47,-192,-1289,0,0,0,58
14980,-10,-8,8087,0,47,-193,-1250,0,0,0,59
15000,-7,-5,8100,0,47,-194,-1216,0,0,0,58
15020,-7,-5,8087,0,47,-195,-1210,0,0,0,58
15040,-6,-4,8100,0,47,-196,-1168,0,0,0,58
15060,-4,-2,8087,0,47,-196,-1158,0,0,0,58
15080,-2,0,8114,0,47,-196,-1120,0,0,0,58
15100,-1,0,8114,0,47,-196,-1143,0,0,0,58
15120,-1,0,8100,0,47,-196,-1113,0,0,0,58
15140,-1,0,8114,0,47,-196,-1067,0,0,0,58
15160,0,2,8114,0,47,-196,-960,0,0,0,59
15180,1,3,8100,0,47,-196,-829,0,0,0,79
15200,3,5,8100,0,47,-196,-654,0,0,0,79
15220,7,9,8087,0,48,-196,-446,0,0,0,79
15240,9,11,8100,0,48,-196,-191,0,0,0,79
15260,14,16,8073,0,49,-195,103,0,0,0,69
15280,21,23,8073,0,50,-194,454,0,0,0,70
15300,29,31,8073,0,52,-192,843,0,0,0,70
15320,42,44,8045,0,55,-190,1292,0,0,0,70
15340,53,55,7976,0,59,-186,1456,0,0,0,70
15360,47,49,7948,0,63,-181,493,0,0,0,69
15380,41,43,8031,0,69,-175,-143,0,0,0,69
15400,43,45,8017,0,74,-170,-1102,0,0,0,69
15420,34,36,8073,0,79,-164,-2060,0,0,0,70
15440,34,36,8073,0,85,-158,-2912,0,0,0,70
15460,26,28,8073,0,90,-153,-3833,0,0,0,71
15480,22,24,8087,0,95,-148,-4476,0,0,0,77
15500,16,18,8100,0,99,-144,-5128,0,0,0,77
15520,12,14,8100,0,101,-141,-5466,0,0,0,77
15540,7,9,8100,0,104,-138,-5814,0,0,0,77
15560,3,5,8100,0,106,-137,-5822,0,0,0,77
15580,1,3,8087,0,107,-136,-5773,0,0,0,76
15600,-2,0,8087,0,107,-136,-5479,0,0,0,76
15620,-2,0,8100,0,107,-136,-5146,0,0,0,76
15640,-2,0,8128,0,107,-136,-4847,0,0,0,76
15660,-1,0,8100,0,107,-136,-4607,0,0,0,76
15680,-3,-1,8114,0,106,-136,-4400,0,0,0,76
15700,-4,-2,8087,0,106,-136,-4224,0,0,0,76
15720,-3,-1,8087,0,106,-136,-4068,0,0,0,76
15740,-2,0,8100,0,106,-136,-3954,0,0,0,76
15760,-2,0,8114,0,106,-136,-3870,0,0,0,76
15780,-2,0,8114,0,106,-136,-3814,0,0,0,76
15800,-3,-1,8100,0,106,-136,-3779,0,0,0,76
15820,-3,-1,8087,0,106,-136,-3756,0,0,0,76
15840,-4,-2,8100,0,106,-136,-3746,0,0,0,76
15860,-4,-2,8100,0,106,-136,-3769,0,0,0,76
15880,-5,-3,8087,0,106,-136,-3803,0,0,0,76
15900,-6,-4,8087,0,106,-136,-3858,0,0,0,76
15920,-7,-5,8100,0,106,-136,-3933,0,0,0,76
15940,-9,-7,8087,0,105,-136,-4036,0,0,0,76
15960,-11,-9,8073,0,105,-136,-4160,0,0,0,76
15980,-14,-12,8100,0,105,-137,-4311,0,0,0,76
16000,-19,-17,8087,0,104,-138,-4486,0,0,0,76
16020,-25,-23,8059,0,102,-140,-4696,0,0,0,76
16040,-34,-32,8059,0,100,-142,-4939,0,0,0,76
16060,-44,-42,8017,0,97,-145,-5155,0,0,0,76
16080,-41,-39,7976,0,94,-149,-4333,0,0,0,76
16100,-33,-31,8031,0,90,-153,-3671,0,0,0,76
16120,-31,-29,8073,0,86,-158,-2856,0,0,0,76
16140,-21,-19,8059,0,83,-162,-1871,0,0,0,76
16160,-18,-16,8087,0,79,-166,-1200,0,0,0,76
16180,-11,-9,8100,0,77,-169,-427,0,0,0,76
16200,-6,-4,8087,0,75,-172,-123,0,0,0,76
16220,-1,0,8087,0,74,-173,265,0,0,0,76
16240,2,4,8087,0,74,-174,304,0,0,0,76
16260,7,9,8100,0,75,-174,241,0,0,0,76
16280,10,12,8100,0,75,-173,199,0,0,0,76
16300,14,16,8100,0,77,-172,181,0,0,0,76
16320,19,21,8087,0,78,-171,249,0,0,0,76
16340,26,28,8087,0,80,-169,317,0,0,0,76
16360,35,37,8059,0,83,-167,478,0,0,0,76
16380,41,43,8017,0,86,-164,165,0,0,0,76
16400,32,34,8031,0,90,-160,-833,0,0,0,77
16420,27,29,8087,0,94,-155,-1556,0,0,0,76
16440,22,24,8087,0,98,-152,-2549,0,0,0,76
16460,15,17,8087,0,101,-148,-3210,0,0,0,76
16480,11,13,8100,0,104,-145,-3864,0,0,0,76
16500,4,6,8114,0,106,-143,-4347,0,0,0,76
16520,2,4,8087,0,107,-142,-4579,0,0,0,76
16540,-4,-2,8114,0,108,-142,-4671,0,0,0,76
16560,-4,-2,8100,0,107,-142,-4485,0,0,0,76
16580,-6,-4,8087,0,107,-142,-4361,0,0,0,76
16600,-5,-3,8087,0,107,-142,-4200,0,0,0,76
16620,-5,-3,8100,0,107,-143,-4143,0,0,0,76
16640,-7,-5,8087,0,107,-143,-4049,0,0,0,76
16660,-8,-6,8087,0,107,-144,-4030,0,0,0,76
16680,-8,-6,8073,0,107,-145,-4006,0,0,0,76
16700,-10,-8,8100,0,107,-146,-4023,0,0,0,76
16720,-12,-10,8087,0,107,-147,-4040,0,0,0,76
16740,-15,-13,8087,0,106,-148,-4102,0,0,0,76
16760,-19,-17,8087,0,105,-149,-4163,0,0,0,76
16780,-20,-18,8087,0,104,-151,-4069,0,0,0,76
16800,-21,-19,8059,0,102,-152,-3952,0,0,0,76
16820,-25,-23,8087,0,99,-154,-3891,0,0,0,76
16840,-24,-22,8059,0,97,-156,-3513,0,0,0,76
16860,-18,-16,8073,0,95,-159,-2993,0,0,0,76
16880,-16,-14,8087,0,93,-161,-2656,0,0,0,76
16900,-11,-9,8087,0,92,-163,-2190,0,0,0,76
16920,-8,-6,8087,0,91,-165,-2000,0,0,0,76
16940,-5,-3,8087,0,91,-166,-1811,0,0,0,76
16960,-2,0,8100,0,91,-166,-1794,0,0,0,76
16980,-1,0,8100,0,91,-166,-1847,0,0,0,76
17000,-1,0,8100,0,91,-166,-1981,0,0,0,76
17020,-2,0,8100,0,91,-166,-2069,0,0,0,70
17040,-2,0,8128,0,91,-166,-2153,0,0,0,69
17060,-3,-1,8100,0,91,-166,-2208,0,0,0,69
17080,-2,0,8114,0,91,-166,-2243,0,0,0,69
17100,-2,0,8100,0,91,-166,-2269,0,0,0,69
17120,-2,0,8128,0,91,-166,-2298,0,0,0,69
17140,-2,0,8114,0,91,-166,-2300,0,0,0,69
17160,-1,0,8114,0,91,-166,-2301,0,0,0,69
17180,-1,0,8100,0,91,-166,-2273,0,0,0,68
17200,-1,0,8128,0,91,-166,-2254,0,0,0,68
17220,0,1,8100,0,91,-166,-2198,0,0,0,69
17240,0,2,8087,0,91,-166,-2131,0,0,0,69
17260,1,3,8087,0,91,-166,-2035,0,0,0,69
17280,2,4,8087,0,91,-166,-1931,0,0,0,70
17300,3,5,8087,0,91,-166,-1807,0,0,0,76
17320,4,6,8087,0,91,-166,-1680,0,0,0,76
17340,6,8,8100,0,91,-166,-1517,0,0,0,76
17360,10,12,8100,0,92,-166,-1338,0,0,0,76
17380,15,17,8087,0,93,-165,-1132,0,0,0,76
17400,19,21,8059,0,94,-164,-914,0,0,0,76
17420,26,28,8059,0,97,-162,-673,0,0,0,76
17440,36,38,8059,0,99,-160,-401,0,0,0,76
17460,45,47,7990,0,102,-156,-392,0,0,0,66
17480,37,39,8017,0,106,-152,-1423,0,0,0,66
17500,29,31,8045,0,111,-148,-2188,0,0,0,76
17520,26,28,8087,0,115,-143,-3187,0,0,0,76
17540,17,19,8087,0,119,-139,-4000,0,0,0,76
17560,12,14,8100,0,122,-136,-4707,0,0,0,76
17580,5,7,8087,0,124,-134,-5313,0,0,0,76
17600,1,3,8100,0,126,-132,-5577,0,0,0,76
17620,-3,-1,8100,0,127,-132,-5766,0,0,0,76
17640,-7,-5,8100,0,127,-132,-5611,0,0,0,76
17660,-7,-5,8100,0,127,-133,-5522,0,0,0,76
17680,-9,-7,8100,0,127,-133,-5380,0,0,0,77
17700,-13,-11,8087,0,126,-134,-5362,0,0,0,76
17720,-17,-15,8100,0,125,-136,-5332,0,0,0,77
17740,-21,-19,8100,0,124,-137,-5387,0,0,0,77
17760,-28,-26,8073,0,122,-139,-5451,0,0,0,76
17780,-33,-31,8059,0,119,-142,-5338,0,0,0,76
17800,-31,-29,8045,0,117,-144,-4866,0,0,0,76
17820,-25,-23,8045,0,114,-148,-4144,0,0,0,76
17840,-20,-18,8073,0,111,-151,-3528,0,0,0,76
17860,-15,-13,8114,0,109,-153,-2902,0,0,0,76
17880,-11,-9,8087,0,107,-156,-2504,0,0,0,76
17900,-8,-6,8073,0,106,-158,-2223,0,0,0,76
17920,-4,-2,8087,0,106,-159,-2122,0,0,0,67
17940,-2,0,8100,0,106,-159,-2153,0,0,0,66
17960,-4,-2,8100,0,106,-160,-2326,0,0,0,66
17980,-4,-2,8087,0,106,-160,-2487,0,0,0,66
18000,-4,-2,8100,0,106,-160,-2646,0,0,0,67
18020,-5,-3,8087,0,106,-160,-2809,0,0,0,67
18040,-5,-3,8073,0,106,-160,-2959,0,0,0,76
18060,-6,-4,8100,0,106,-160,-3108,0,0,0,76
18080,-7,-5,8087,0,106,-160,-3264,0,0,0,76
18100,-8,-6,8087,0,106,-160,-3412,0,0,0,76
18120,-8,-6,8087,0,106,-160,-3571,0,0,0,76
18140,-9,-7,8087,0,106,-160,-3733,0,0,0,76
18160,-10,-8,8073,0,106,-160,-3907,0,0,0,76
18180,-12,-10,8059,0,106,-160,-4084,0,0,0,70
18200,-13,-11,8087,0,106,-160,-4260,0,0,0,70
18220,-14,-12,8087,0,106,-160,-4455,0,0,0,69
18240,-17,-15,8073,0,106,-161,-4674,0,0,0,69
18260,-20,-18,8059,0,105,-161,-4888,0,0,0,69
18280,-24,-22,8073,0,105,-162,-5040,0,0,0,69
18300,-25,-23,8059,0,105,-164,-5129,0,0,0,69
18320,-28,-26,8059,0,103,-166,-5072,0,0,0,69
18340,-30,-28,8031,0,102,-168,-4969,0,0,0,69
18360,-31,-29,8073,0,100,-171,-4736,0,0,0,69
18380,-32,-30,8045,0,97,-174,-4448,0,0,0,70
18400,-33,-31,8059,0,95,-178,-4120,0,0,0,70
18420,-33,-31,8045,0,92,-181,-3712,0,0,0,70
18440,-33,-31,8073,0,89,-186,-3175,0,0,0,69
18460,-31,-29,8073,0,85,-190,-2620,0,0,0,70
18480,-28,-26,8073,0,82,-194,-1983,0,0,0,69
18500,-25,-23,8073,0,79,-199,-1304,0,0,0,69
18520,-21,-19,8073,0,76,-202,-746,0,0,0,69
18540,-18,-16,8087,0,73,-206,-163,0,0,0,69
18560,-13,-11,8087,0,71,-210,352,0,0,0,69
18580,-8,-6,8100,0,69,-212,758,0,0,0,69
18600,-2,0,8100,0,69,-214,1089,0,0,0,69
18620,1,3,8100,0,68,-216,1270,0,0,0,69
18640,6,8,8114,0,69,-216,1353,0,0,0,69
18660,12,14,8087,0,69,-216,1367,0,0,0,70
18680,14,16,8073,0,70,-215,1429,0,0,0,71
18700,21,23,8073,0,71,-214,1552,0,0,0,71
18720,30,32,8045,0,73,-212,1781,0,0,0,69
18740,42,44,8031,0,77,-209,2053,0,0,0,68
18760,53,55,7962,0,80,-206,2001,0,0,0,53
18780,46,48,7990,0,85,-201,954,0,0,0,51
18800,41,43,8031,0,90,-195,148,0,0,0,53
18820,39,41,8031,0,95,-189,-927,0,0,0,52
18840,34,36,8073,0,101,-183,-1915,0,0,0,69
18860,31,33,8073,0,106,-178,-2874,0,0,0,70
18880,23,25,8100,0,111,-173,-3804,0,0,0,71
18900,18,20,8087,0,115,-168,-4508,0,0,0,79
18920,13,15,8114,0,118,-164,-5086,0,0,0,78
18940,8,10,8100,0,121,-162,-5449,0,0,0,78
18960,3,5,8100,0,123,-160,-5663,0,0,0,78
18980,0,2,8087,0,123,-158,-5627,0,0,0,78
19000,0,1,8100,0,124,-158,-5420,0,0,0,78
19020,-4,-2,8100,0,123,-158,-5054,0,0,0,78
19040,-3,-1,8087,0,123,-159,-4715,0,0,0,77
19060,-3,-1,8087,0,123,-159,-4406,0,0,0,71
19080,-1,0,8087,0,123,-159,-4135,0,0,0,67
19100,0,2,8128,0,123,-158,-3899,0,0,0,67
19120,3,5,8087,0,123,-158,-3671,0,0,0,66
19140,3,5,8073,0,123,-158,-3449,0,0,0,66
19160,5,7,8073,0,124,-158,-3257,0,0,0,66
19180,6,8,8073,0,124,-158,-3062,0,0,0,66
19200,5,7,8073,0,124,-158,-2887,0,0,0,66
19220,6,8,8100,0,124,-158,-2706,0,0,0,66
19240,6,8,8073,0,124,-158,-2526,0,0,0,66
19260,7,9,8073,0,124,-158,-2334,0,0,0,66
19280,9,11,8073,0,124,-158,-2147,0,0,0,65
19300,10,12,8073,0,124,-158,-1945,0,0,0,65
19320,11,13,8087,0,124,-158,-1740,0,0,0,65
19340,13,15,8059,0,124,-158,-1519,0,0,0,64
19360,14,16,8073,0,124,-158,-1295,0,0,0,53
19380,17,19,8073,0,125,-157,-1089,0,0,0,64
19400,21,23,8045,0,125,-157,-1007,0,0,0,64
19420,22,24,8073,0,127,-155,-990,0,0,0,64
19440,25,27,8031,0,128,-154,-1080,0,0,0,64
19460,26,28,8045,0,130,-152,-1275,0,0,0,64
19480,27,29,8059,0,133,-149,-1542,0,0,0,64
19500,26,28,8059,0,135,-147,-1923,0,0,0,64
19520,25,27,8073,0,138,-144,-2347,0,0,0,64
19540,25,27,8073,0,141,-141,-2850,0,0,0,64
19560,23,25,8100,0,144,-138,-3347,0,0,0,64
19580,19,21,8087,0,147,-136,-3862,0,0,0,64
19600,18,20,8100,0,150,-133,-4382,0,0,0,65
19620,14,16,8114,0,153,-131,-4797,0,0,0,65
19640,11,13,8100,0,155,-129,-5219,0,0,0,65
19660,7,9,8087,0,157,-127,-5545,0,0,0,65
19680,4,6,8100,0,159,-126,-5807,0,0,0,66
